KeywordsInMovieId,KeywordsId,MovieId
97726,18,46709
97727,13,46709
97728,4,46710
97729,12,46711
97730,4,46711
97731,4,46712
97732,10,46712
97733,10,46713
97734,4,46714
97735,12,46715
97736,4,46715
97737,12,46716
97738,12,46717
97739,4,46717
97740,4,46718
97741,1,46718
97742,4,46719
97743,4,46720
97744,6,46721
97745,4,46721
97746,12,46722
97747,6,46722
97748,4,46722
97749,14,46723
97750,3,46723
97751,14,46724
97752,6,46724
97753,15,46724
97754,10,46725
97755,9,46725
97756,12,46726
97757,1,46726
97758,14,46727
97759,10,46727
97760,16,46727
97761,14,46728
97762,3,46728
97763,4,46728
97764,16,46729
97765,10,46729
97766,3,46730
97767,4,46730
97768,12,46731
97769,2,46732
97770,4,46732
97771,5,46732
97772,14,46733
97773,12,46733
97774,4,46733
97775,4,46734
97776,4,46735
97777,5,46735
97778,19,46735
97779,9,46736
97780,16,46736
97781,12,46737
97782,4,46737
97783,4,46738
97784,19,46738
97785,1,46738
97786,4,46739
97787,3,46740
97788,14,46740
97789,4,46740
97790,12,46741
97791,1,46741
97792,4,46742
97793,1,46742
97794,12,46743
97795,4,46743
97796,1,46743
97797,4,46744
97798,4,46745
97799,13,46745
97800,12,46746
97801,10,46746
97802,16,46746
97803,12,46747
97804,17,46747
97805,12,46748
97806,4,46748
97807,1,46748
97808,14,46749
97809,15,46749
97810,18,46750
97811,6,46750
97812,12,46750
97813,12,46751
97814,4,46752
97815,10,46752
97816,1,46752
97817,19,46753
97818,1,46753
97819,12,46754
97820,3,46755
97821,4,46755
97822,16,46755
97823,4,46756
97824,10,46756
97825,4,46757
97826,1,46757
97827,17,46757
97828,14,46758
97829,3,46758
97830,4,46758
97831,4,46759
97832,12,46760
97833,1,46760
97834,12,46761
97835,4,46761
97836,1,46761
97837,12,46762
97838,3,46763
97839,9,46763
97840,16,46763
97841,14,46764
97842,6,46764
97843,15,46764
97844,4,46765
97845,4,46766
97846,8,46766
97847,2,46767
97848,4,46767
97849,5,46767
97850,14,46768
97851,3,46768
97852,4,46768
97853,4,46769
97854,4,46770
97855,14,46771
97856,12,46771
97857,3,46771
97858,12,46772
97859,4,46773
97860,4,46774
97861,1,46774
97862,12,46775
97863,4,46775
97864,4,46776
97865,12,46777
97866,4,46777
97867,1,46777
97868,18,46778
97869,6,46778
97870,13,46778
97871,12,46779
97872,4,46779
97873,12,46780
97874,4,46780
97875,7,46780
97876,10,46781
97877,9,46781
97878,16,46781
97879,4,46782
97880,13,46782
97881,4,46783
97882,4,46784
97883,1,46784
97884,4,46785
97885,1,46785
97886,12,46786
97887,4,46786
97888,14,46787
97889,4,46787
97890,11,46788
97891,5,46789
97892,12,46790
97893,4,46790
97894,12,46791
97895,4,46792
97896,12,46793
97897,1,46793
97898,4,46794
97899,9,46794
97900,11,46795
97901,12,46796
97902,14,46797
97903,6,46797
97904,10,46797
97905,18,46798
97906,14,46798
97907,6,46798
97908,3,46799
97909,4,46799
97910,16,46799
97911,2,46800
97912,4,46800
97913,16,46801
97914,3,46802
97915,16,46802
97916,4,46803
97917,9,46803
97918,15,46803
97919,3,46804
97920,4,46804
97921,1,46804
97922,14,46805
97923,10,46805
97924,15,46805
97925,4,46806
97926,4,46807
97927,4,46808
97928,4,46809
97929,14,46810
97930,12,46810
97931,4,46810
97932,16,46811
97933,10,46811
97934,9,46811
97935,4,46812
97936,1,46812
97937,12,46813
97938,13,46813
97939,4,46814
97940,12,46815
97941,4,46815
97942,12,46816
97943,14,46817
97944,12,46817
97945,15,46817
97946,12,46818
97947,4,46818
97948,14,46819
97949,12,46819
97950,12,46820
97951,3,46821
97952,1,46821
97953,16,46821
97954,12,46822
97955,4,46822
97956,19,46822
97957,4,46823
97958,14,46824
97959,12,46825
97960,10,46825
97961,15,46825
97962,4,46826
97963,5,46826
97964,3,46827
97965,4,46827
97966,16,46827
97967,10,46828
97968,16,46828
97969,12,46829
97970,4,46829
97971,1,46829
97972,4,46830
97973,1,46830
97974,13,46831
97975,3,46832
97976,16,46832
97977,14,46833
97978,12,46833
97979,1,46833
97980,12,46834
97981,1,46834
97982,4,46835
97983,1,46835
97984,14,46836
97985,3,46836
97986,4,46836
97987,2,46837
97988,4,46837
97989,1,46837
97990,4,46838
97991,16,46839
97992,12,46840
97993,3,46840
97994,14,46841
97995,4,46842
97996,12,46843
97997,3,46843
97998,12,46844
97999,12,46845
98000,1,46845
98001,4,46846
98002,4,46847
98003,4,46848
98004,4,46849
98005,1,46849
98006,14,46850
98007,12,46851
98008,4,46852
98009,14,46852
98010,4,46853
98011,15,46853
98012,10,46854
98013,9,46854
98014,16,46854
98015,12,46855
98016,4,46856
98017,4,46857
98018,14,46858
98019,9,46858
98020,16,46858
98021,4,46859
98022,2,46860
98023,4,46860
98024,17,46860
98025,4,46861
98026,7,46861
98027,10,46861
98028,4,46862
98029,5,46862
98030,14,46863
98031,14,46864
98032,16,46864
98033,4,46865
98034,14,46866
98035,6,46866
98036,12,46866
98037,4,46867
98038,20,46867
98039,4,46868
98040,12,46869
98041,4,46869
98042,12,46870
98043,3,46870
98044,12,46871
98045,3,46871
98046,4,46871
98047,12,46872
98048,15,46872
98049,12,46873
98050,4,46873
98051,1,46873
98052,3,46874
98053,4,46874
98054,16,46874
98055,12,46875
98056,4,46875
98057,6,46876
98058,12,46876
98059,1,46876
98060,4,46877
98061,12,46878
98062,7,46878
98063,19,46878
98064,4,46879
98065,12,46880
98066,4,46881
98067,10,46881
98068,9,46881
98069,12,46882
98070,15,46882
98071,12,46883
98072,4,46883
98073,12,46884
98074,4,46884
98075,18,46885
98076,14,46885
98077,6,46885
98078,2,46886
98079,3,46886
98080,4,46886
98081,4,46887
98082,16,46887
98083,3,46888
98084,12,46889
98085,7,46890
98086,10,46890
98087,9,46890
98088,4,46891
98089,10,46892
98090,14,46893
98091,4,46893
98092,8,46893
98093,14,46894
98094,12,46894
98095,4,46894
98096,12,46895
98097,4,46895
98098,4,46896
98099,12,46897
98100,4,46898
98101,20,46898
98102,16,46898
98103,4,46899
98104,9,46899
98105,4,46900
98106,7,46900
98107,1,46900
98108,10,46901
98109,16,46901
98110,14,46902
98111,4,46902
98112,5,46902
98113,12,46903
98114,12,46904
98115,4,46905
98116,12,46906
98117,4,46906
98118,20,46906
98119,12,46907
98120,10,46907
98121,9,46907
98122,2,46908
98123,4,46908
98124,5,46908
98125,4,46909
98126,1,46909
98127,14,46910
98128,4,46910
98129,12,46911
98130,4,46912
98131,4,46913
98132,3,46914
98133,4,46914
98134,9,46914
98135,16,46915
98136,12,46916
98137,1,46916
98138,4,46917
98139,17,46917
98140,18,46918
98141,14,46918
98142,6,46918
98143,12,46919
98144,7,46919
98145,2,46920
98146,4,46920
98147,4,46921
98148,4,46922
98149,4,46923
98150,18,46924
98151,4,46924
98152,1,46924
98153,4,46925
98154,12,46926
98155,10,46927
98156,16,46927
98157,9,46928
98158,1,46928
98159,16,46928
98160,10,46929
98161,18,46930
98162,4,46930
98163,7,46930
98164,2,46931
98165,4,46931
98166,5,46931
98167,14,46932
98168,3,46932
98169,4,46932
98170,12,46933
98171,4,46933
98172,12,46934
98173,13,46934
98174,7,46934
98175,1,46935
98176,4,46936
98177,1,46936
98178,12,46937
98179,4,46937
98180,3,46938
98181,4,46938
98182,9,46938
98183,12,46939
98184,1,46939
98185,10,46940
98186,9,46940
98187,16,46940
98188,12,46941
98189,4,46942
98190,9,46942
98191,4,46943
98192,5,46943
98193,12,46944
98194,12,46945
98195,4,46945
98196,7,46945
98197,3,46946
98198,4,46946
98199,1,46946
98200,12,46947
98201,4,46947
98202,1,46947
98203,14,46948
98204,3,46948
98205,16,46948
98206,2,46949
98207,4,46949
98208,20,46949
98209,4,46950
98210,20,46950
98211,19,46950
98212,13,46951
98213,12,46951
98214,4,46952
98215,16,46952
98216,12,46953
98217,1,46953
98218,12,46954
98219,1,46955
98220,16,46955
98221,12,46956
98222,4,46956
98223,4,46957
98224,13,46957
98225,4,46958
98226,10,46958
98227,16,46958
98228,4,46959
98229,4,46960
98230,1,46960
98231,8,46960
98232,18,46961
98233,12,46961
98234,3,46961
98235,4,46962
98236,7,46962
98237,5,46962
98238,14,46963
98239,3,46963
98240,4,46963
98241,4,46964
98242,14,46965
98243,4,46965
98244,7,46965
98245,4,46966
98246,4,46967
98247,4,46968
98248,10,46968
98249,9,46968
98250,4,46969
98251,3,46970
98252,4,46970
98253,16,46970
98254,14,46971
98255,6,46971
98256,12,46971
98257,14,46972
98258,3,46972
98259,16,46972
98260,12,46973
98261,14,46974
98262,6,46974
98263,4,46974
98264,6,46975
98265,15,46975
98266,10,46976
98267,15,46976
98268,16,46976
98269,2,46977
98270,3,46977
98271,4,46977
98272,15,46978
98273,3,46979
98274,4,46979
98275,10,46979
98276,3,46980
98277,4,46980
98278,9,46980
98279,4,46981
98280,12,46982
98281,7,46982
98282,14,46983
98283,6,46983
98284,7,46983
98285,10,46984
98286,12,46985
98287,18,46986
98288,18,46987
98289,14,46987
98290,6,46987
98291,4,46988
98292,1,46988
98293,12,46989
98294,4,46989
98295,1,46989
98296,14,46990
98297,4,46990
98298,8,46990
98299,4,46991
98300,4,46992
98301,12,46993
98302,3,46993
98303,12,46994
98304,15,46994
98305,4,46995
98306,16,46995
98307,14,46996
98308,12,46996
98309,16,46996
98310,4,46997
98311,2,46998
98312,4,46998
98313,20,46998
98314,4,46999
98315,12,47000
98316,3,47000
98317,14,47001
98318,4,47001
98319,13,47001
98320,6,47002
98321,12,47002
98322,1,47002
98323,10,47003
98324,16,47003
98325,12,47004
98326,13,47004
98327,20,47004
98328,10,47005
98329,9,47005
98330,4,47006
98331,1,47006
98332,14,47007
98333,4,47007
98334,16,47007
98335,12,47008
98336,7,47008
98337,1,47008
98338,14,47009
98339,12,47009
98340,4,47009
98341,4,47010
98342,16,47010
98343,4,47011
98344,1,47011
98345,14,47012
98346,3,47012
98347,4,47012
98348,4,47013
98349,13,47013
98350,19,47013
98351,4,47014
98352,14,47015
98353,6,47015
98354,4,47015
98355,3,47016
98356,4,47016
98357,16,47016
98358,14,47017
98359,4,47017
98360,5,47017
98361,3,47018
98362,4,47018
98363,9,47018
98364,14,47019
98365,4,47019
98366,14,47020
98367,4,47020
98368,10,47021
98369,6,47022
98370,12,47022
98371,13,47022
98372,12,47023
98373,4,47023
98374,20,47023
98375,12,47024
98376,4,47024
98377,5,47024
98378,12,47025
98379,4,47026
98380,10,47027
98381,12,47028
98382,4,47028
98383,4,47029
98384,12,47030
98385,4,47030
98386,1,47030
98387,4,47031
98388,14,47032
98389,12,47032
98390,12,47033
98391,9,47033
98392,14,47034
98393,12,47034
98394,1,47034
98395,3,47035
98396,4,47035
98397,16,47035
98398,12,47036
98399,13,47036
98400,7,47036
98401,2,47037
98402,4,47037
98403,5,47037
98404,4,47038
98405,10,47039
98406,15,47039
98407,16,47039
98408,12,47040
98409,4,47040
98410,12,47041
98411,4,47041
98412,19,47041
98413,19,47042
98414,4,47042
98415,1,47042
98416,12,47043
98417,4,47044
98418,7,47044
98419,5,47044
98420,4,47045
98421,12,47046
98422,17,47046
98423,3,47047
98424,4,47047
98425,9,47047
98426,10,47048
98427,16,47048
98428,11,47048
98429,14,47049
98430,3,47049
98431,4,47049
98432,10,47050
98433,4,47051
98434,6,47052
98435,4,47052
98436,7,47052
98437,3,47053
98438,10,47053
98439,16,47053
98440,4,47054
98441,12,47054
98442,2,47055
98443,4,47055
98444,17,47055
98445,12,47056
98446,3,47056
98447,9,47056
98448,14,47057
98449,6,47057
98450,4,47057
98451,12,47058
98452,14,47059
98453,12,47059
98454,7,47059
98455,12,47060
98456,1,47060
98457,4,47061
98458,20,47061
98459,14,47062
98460,2,47062
98461,4,47062
98462,12,47063
98463,12,47064
98464,13,47064
98465,12,47065
98466,4,47065
98467,6,47066
98468,4,47066
98469,12,47067
98470,4,47067
98471,13,47067
98472,4,47068
98473,4,47069
98474,16,47069
98475,10,47070
98476,12,47070
98477,12,47071
98478,19,47071
98479,1,47071
98480,14,47072
98481,6,47072
98482,3,47072
98483,4,47073
98484,4,47074
98485,1,47074
98486,19,47075
98487,4,47075
98488,1,47075
98489,4,47076
98490,16,47076
98491,16,47077
98492,4,47077
98493,12,47078
98494,1,47078
98495,4,47079
98496,1,47079
98497,4,47080
98498,7,47080
98499,9,47080
98500,14,47081
98501,12,47081
98502,1,47081
98503,18,47082
98504,14,47082
98505,4,47082
98506,4,47083
98507,2,47084
98508,4,47084
98509,5,47084
98510,10,47085
98511,16,47085
98512,12,47086
98513,4,47086
98514,16,47086
98515,9,47087
98516,16,47087
98517,7,47088
98518,12,47089
98519,4,47089
98520,18,47090
98521,14,47090
98522,4,47090
98523,3,47091
98524,4,47091
98525,16,47091
98526,10,47092
98527,15,47092
98528,16,47092
98529,4,47093
98530,1,47093
98531,12,47094
98532,2,47095
98533,4,47095
98534,5,47095
98535,4,47096
98536,12,47096
98537,4,47097
98538,1,47097
98539,14,47098
98540,4,47098
98541,16,47098
98542,14,47099
98543,3,47099
98544,16,47099
98545,4,47100
98546,1,47100
98547,4,47101
98548,1,47102
98549,14,47103
98550,6,47103
98551,12,47103
98552,16,47104
98553,12,47105
98554,1,47105
98555,18,47106
98556,12,47106
98557,13,47106
98558,14,47107
98559,7,47107
98560,19,47107
98561,12,47108
98562,13,47108
98563,7,47108
98564,4,47109
98565,4,47110
98566,1,47110
98567,3,47111
98568,4,47111
98569,10,47111
98570,16,47112
98571,6,47113
98572,3,47113
98573,4,47113
98574,14,47114
98575,4,47115
98576,4,47116
98577,12,47117
98578,4,47117
98579,4,47118
98580,4,47119
98581,13,47119
98582,12,47120
98583,4,47120
98584,1,47120
98585,12,47121
98586,4,47121
98587,4,47122
98588,1,47122
98589,10,47123
98590,9,47123
98591,16,47123
98592,4,47124
98593,14,47125
98594,12,47125
98595,3,47125
98596,12,47126
98597,10,47126
98598,15,47126
98599,10,47127
98600,4,47128
98601,20,47128
98602,1,47128
98603,14,47129
98604,4,47129
98605,9,47129
98606,7,47130
98607,10,47130
98608,9,47130
98609,4,47131
98610,1,47131
98611,3,47132
98612,4,47132
98613,10,47132
98614,14,47133
98615,6,47133
98616,12,47133
98617,4,47134
98618,1,47134
98619,4,47135
98620,1,47135
98621,12,47136
98622,3,47136
98623,4,47137
98624,4,47138
98625,15,47139
98626,16,47139
98627,4,47140
98628,18,47141
98629,12,47141
98630,3,47141
98631,6,47142
98632,1,47142
98633,14,47143
98634,7,47143
98635,12,47144
98636,4,47144
98637,4,47145
98638,20,47145
98639,9,47145
98640,3,47146
98641,4,47146
98642,12,47147
98643,4,47147
98644,12,47148
98645,4,47148
98646,1,47148
98647,14,47149
98648,12,47149
98649,3,47149
98650,12,47150
98651,4,47150
98652,12,47151
98653,4,47152
98654,13,47152
98655,8,47152
98656,4,47153
98657,3,47154
98658,4,47154
98659,10,47154
98660,2,47155
98661,4,47155
98662,19,47155
98663,4,47156
98664,9,47156
98665,16,47156
98666,2,47157
98667,4,47157
98668,17,47157
98669,4,47158
98670,1,47158
98671,12,47159
98672,4,47159
98673,18,47160
98674,6,47160
98675,12,47160
98676,10,47161
98677,3,47162
98678,9,47162
98679,16,47162
98680,12,47163
98681,16,47164
98682,10,47165
98683,12,47166
98684,12,47167
98685,1,47167
98686,4,47168
98687,12,47169
98688,4,47169
98689,1,47169
98690,12,47170
98691,3,47170
98692,14,47171
98693,6,47171
98694,13,47171
98695,12,47172
98696,13,47172
98697,7,47172
98698,4,47173
98699,17,47173
98700,12,47174
98701,12,47175
98702,4,47175
98703,4,47176
98704,1,47176
98705,14,47177
98706,16,47177
98707,12,47178
98708,4,47179
98709,10,47179
98710,16,47179
98711,14,47180
98712,6,47180
98713,7,47180
98714,6,47181
98715,12,47181
98716,13,47181
98717,4,47182
98718,19,47183
98719,4,47183
98720,4,47184
98721,4,47185
98722,1,47185
98723,12,47186
98724,4,47186
98725,19,47187
98726,4,47187
98727,1,47187
98728,12,47188
98729,12,47189
98730,4,47189
98731,20,47189
98732,4,47190
98733,1,47190
98734,4,47191
98735,10,47192
98736,16,47192
98737,4,47193
98738,7,47193
98739,10,47193
98740,14,47194
98741,4,47194
98742,16,47194
98743,10,47195
98744,4,47196
98745,4,47197
98746,15,47198
98747,4,47199
98748,10,47199
98749,14,47200
98750,12,47200
98751,4,47200
98752,4,47201
98753,6,47202
98754,12,47202
98755,3,47202
98756,7,47203
98757,8,47203
98758,10,47203
98759,10,47204
98760,4,47205
98761,1,47205
98762,14,47206
98763,12,47207
98764,4,47207
98765,14,47208
98766,12,47208
98767,7,47208
98768,16,47209
98769,14,47210
98770,4,47210
98771,9,47210
98772,4,47211
98773,14,47212
98774,4,47212
98775,5,47212
98776,4,47213
98777,1,47213
98778,10,47214
98779,4,47215
98780,12,47216
98781,10,47217
98782,4,47218
98783,1,47218
98784,4,47219
98785,3,47220
98786,4,47220
98787,1,47220
98788,4,47221
98789,4,47222
98790,3,47222
98791,10,47223
98792,2,47224
98793,4,47224
98794,20,47224
98795,14,47225
98796,3,47225
98797,4,47225
98798,4,47226
98799,12,47227
98800,4,47227
98801,1,47227
98802,6,47228
98803,4,47228
98804,16,47228
98805,12,47229
98806,7,47229
98807,10,47230
98808,14,47231
98809,3,47231
98810,16,47231
98811,14,47232
98812,3,47232
98813,4,47232
98814,14,47233
98815,7,47233
98816,10,47233
98817,3,47234
98818,4,47234
98819,9,47234
98820,10,47235
98821,9,47235
98822,16,47235
98823,4,47236
98824,16,47236
98825,4,47237
98826,15,47237
98827,7,47238
98828,10,47238
98829,9,47238
98830,14,47239
98831,6,47239
98832,7,47239
98833,2,47240
98834,12,47240
98835,3,47240
98836,4,47241
98837,8,47241
98838,12,47242
98839,4,47242
98840,1,47242
98841,4,47243
98842,4,47244
98843,10,47245
98844,12,47246
98845,4,47246
98846,16,47246
98847,12,47247
98848,12,47248
98849,1,47248
98850,4,47249
98851,1,47249
98852,8,47249
98853,3,47250
98854,4,47250
98855,12,47251
98856,10,47251
98857,16,47251
98858,12,47252
98859,4,47252
98860,4,47253
98861,4,47254
98862,12,47254
98863,1,47254
98864,14,47255
98865,12,47255
98866,19,47256
98867,4,47256
98868,10,47257
98869,9,47257
98870,10,47258
98871,16,47258
98872,4,47259
98873,10,47260
98874,4,47261
98875,20,47261
98876,12,47262
98877,18,47263
98878,6,47263
98879,12,47263
98880,12,47264
98881,1,47264
98882,10,47265
98883,16,47265
98884,4,47266
98885,1,47266
98886,3,47267
98887,4,47267
98888,16,47267
98889,14,47268
98890,7,47268
98891,10,47268
98892,3,47269
98893,4,47269
98894,16,47269
98895,12,47270
98896,1,47270
98897,4,47271
98898,10,47272
98899,4,47273
98900,6,47274
98901,14,47275
98902,10,47275
98903,16,47275
98904,4,47276
98905,10,47277
98906,10,47278
98907,12,47279
98908,4,47279
98909,13,47279
98910,10,47280
98911,16,47280
98912,12,47281
98913,4,47281
98914,1,47281
98915,4,47282
98916,10,47283
98917,9,47283
98918,16,47283
98919,10,47284
98920,10,47285
98921,12,47286
98922,4,47287
98923,1,47287
98924,12,47288
98925,16,47289
98926,10,47290
98927,9,47290
98928,16,47290
98929,4,47291
98930,16,47291
98931,4,47292
98932,10,47292
98933,9,47292
98934,14,47293
98935,6,47293
98936,7,47293
98937,12,47294
98938,1,47294
98939,14,47295
98940,12,47295
98941,3,47295
98942,14,47296
98943,3,47296
98944,4,47296
98945,12,47297
98946,4,47298
98947,4,47299
98948,18,47300
98949,13,47300
98950,7,47300
98951,4,47301
98952,1,47301
98953,14,47302
98954,3,47302
98955,9,47303
98956,12,47304
98957,4,47304
98958,1,47304
98959,4,47305
98960,9,47305
98961,16,47305
98962,12,47306
98963,12,47307
98964,4,47307
98965,19,47307
98966,4,47308
98967,5,47308
98968,8,47308
98969,12,47309
98970,4,47309
98971,7,47309
98972,14,47310
98973,14,47311
98974,12,47311
98975,10,47311
98976,4,47312
98977,20,47312
98978,3,47313
98979,4,47313
98980,9,47313
98981,14,47314
98982,3,47314
98983,16,47314
98984,14,47315
98985,12,47316
98986,10,47316
98987,3,47317
98988,4,47317
98989,16,47317
98990,2,47318
98991,4,47318
98992,5,47318
98993,4,47319
98994,18,47320
98995,6,47320
98996,12,47320
98997,12,47321
98998,4,47321
98999,12,47322
99000,4,47323
99001,18,47324
99002,6,47324
99003,7,47324
99004,12,47325
99005,4,47325
99006,4,47326
99007,10,47326
99008,9,47326
99009,18,47327
99010,12,47327
99011,12,47328
99012,4,47328
99013,12,47329
99014,9,47329
99015,4,47330
99016,3,47331
99017,4,47331
99018,3,47332
99019,10,47332
99020,16,47332
99021,12,47333
99022,4,47333
99023,1,47333
99024,14,47334
99025,6,47334
99026,6,47335
99027,12,47335
99028,13,47335
99029,14,47336
99030,15,47336
99031,16,47336
99032,3,47337
99033,4,47337
99034,9,47337
99035,4,47338
99036,9,47338
99037,1,47338
99038,12,47339
99039,1,47339
99040,4,47340
99041,12,47341
99042,4,47341
99043,1,47341
99044,12,47342
99045,4,47342
99046,1,47342
99047,10,47343
99048,4,47344
99049,7,47344
99050,9,47344
99051,12,47345
99052,4,47345
99053,1,47345
99054,6,47346
99055,12,47346
99056,4,47346
99057,12,47347
99058,4,47347
99059,4,47348
99060,3,47348
99061,1,47348
99062,12,47349
99063,14,47350
99064,6,47350
99065,10,47350
99066,4,47351
99067,1,47351
99068,10,47352
99069,6,47353
99070,12,47353
99071,13,47353
99072,3,47354
99073,4,47354
99074,9,47354
99075,4,47355
99076,7,47355
99077,1,47355
99078,3,47356
99079,4,47356
99080,16,47356
99081,10,47357
99082,16,47357
99083,12,47358
99084,1,47358
99085,12,47359
99086,12,47360
99087,10,47360
99088,10,47361
99089,4,47362
99090,1,47362
99091,12,47363
99092,4,47364
99093,8,47364
99094,14,47365
99095,6,47365
99096,12,47365
99097,12,47366
99098,17,47366
99099,13,47367
99100,4,47367
99101,12,47368
99102,4,47368
99103,1,47368
99104,1,47369
99105,4,47370
99106,12,47371
99107,1,47371
99108,12,47372
99109,1,47372
99110,4,47373
99111,1,47373
99112,12,47374
99113,4,47374
99114,1,47374
99115,4,47375
99116,1,47375
99117,1,47376
99118,12,47377
99119,12,47378
99120,4,47378
99121,1,47378
99122,12,47379
99123,4,47380
99124,13,47380
99125,1,47380
99126,14,47381
99127,4,47381
99128,9,47381
99129,4,47382
99130,12,47383
99131,4,47383
99132,1,47383
99133,4,47384
99134,1,47384
99135,12,47385
99136,1,47385
99137,17,47385
99138,2,47386
99139,4,47386
99140,8,47386
99141,7,47387
99142,6,47387
99143,14,47387
99144,4,47388
99145,10,47389
99146,9,47389
99147,16,47389
99148,14,47390
99149,15,47390
99150,2,47391
99151,4,47391
99152,13,47391
99153,4,47392
99154,16,47392
99155,3,47392
99156,12,47393
99157,13,47393
99158,12,47394
99159,17,47394
99160,10,47395
99161,14,47396
99162,3,47396
99163,15,47396
99164,4,47397
99165,14,47398
99166,3,47398
99167,16,47398
99168,6,47399
99169,12,47399
99170,13,47399
99171,12,47400
99172,16,47401
99173,10,47402
99174,16,47402
99175,4,47403
99176,1,47404
99177,10,47405
99178,16,47405
99179,10,47406
99180,3,47407
99181,4,47407
99182,1,47407
99183,18,47408
99184,14,47408
99185,6,47408
99186,4,47409
99187,16,47409
99188,2,47410
99189,4,47410
99190,17,47410
99191,12,47411
99192,4,47411
99193,12,47412
99194,1,47412
99195,4,47413
99196,17,47413
99197,1,47414
99198,12,47415
99199,1,47415
99200,4,47416
99201,16,47416
99202,4,47417
99203,7,47417
99204,15,47417
99205,10,47418
99206,12,47419
99207,1,47419
99208,4,47420
99209,4,47421
99210,2,47422
99211,12,47422
99212,4,47422
99213,10,47423
99214,9,47423
99215,16,47423
99216,12,47424
99217,2,47425
99218,4,47425
99219,4,47426
99220,14,47427
99221,4,47427
99222,17,47427
99223,14,47428
99224,3,47428
99225,16,47428
99226,6,47429
99227,12,47429
99228,4,47430
99229,3,47431
99230,4,47431
99231,9,47431
99232,3,47432
99233,4,47432
99234,16,47432
99235,10,47433
99236,12,47433
99237,4,47434
99238,4,47435
99239,7,47435
99240,15,47435
99241,3,47436
99242,4,47436
99243,16,47436
99244,4,47437
99245,14,47438
99246,4,47438
99247,16,47438
99248,2,47439
99249,4,47439
99250,5,47439
99251,10,47440
99252,16,47440
99253,3,47441
99254,4,47441
99255,9,47441
99256,12,47442
99257,14,47443
99258,4,47443
99259,5,47443
99260,10,47444
99261,16,47444
99262,10,47445
99263,16,47445
99264,3,47446
99265,4,47446
99266,9,47446
99267,10,47447
99268,9,47447
99269,16,47447
99270,4,47448
99271,6,47449
99272,4,47449
99273,7,47449
99274,3,47450
99275,4,47450
99276,16,47450
99277,16,47451
99278,18,47452
99279,4,47452
99280,6,47453
99281,12,47453
99282,1,47453
99283,4,47454
99284,19,47454
99285,1,47454
99286,12,47455
99287,3,47455
99288,1,47455
99289,10,47456
99290,15,47456
99291,2,47457
99292,4,47457
99293,4,47458
99294,10,47458
99295,4,47459
99296,16,47459
99297,14,47460
99298,4,47460
99299,17,47460
99300,12,47461
99301,1,47461
99302,17,47461
99303,12,47462
99304,13,47462
99305,20,47462
99306,10,47463
99307,9,47463
99308,16,47463
99309,12,47464
99310,3,47464
99311,12,47465
99312,12,47466
99313,3,47467
99314,10,47467
99315,16,47467
99316,4,47468
99317,12,47468
99318,14,47468
99319,12,47469
99320,10,47469
99321,18,47470
99322,6,47470
99323,13,47470
99324,14,47471
99325,3,47471
99326,4,47471
99327,12,47472
99328,14,47473
99329,16,47473
99330,4,47474
99331,18,47475
99332,14,47475
99333,6,47475
99334,14,47476
99335,12,47476
99336,10,47476
99337,12,47477
99338,1,47477
99339,10,47478
99340,16,47478
99341,10,47479
99342,16,47479
99343,18,47480
99344,6,47480
99345,12,47480
99346,4,47481
99347,16,47481
99348,2,47482
99349,12,47482
99350,4,47482
99351,12,47483
99352,12,47484
99353,1,47485
99354,16,47485
99355,9,47486
99356,15,47486
99357,16,47486
99358,2,47487
99359,4,47487
99360,5,47487
99361,12,47488
99362,4,47488
99363,1,47488
99364,1,47489
99365,12,47490
99366,4,47491
99367,1,47491
99368,10,47492
99369,9,47492
99370,16,47492
99371,14,47493
99372,4,47493
99373,6,47494
99374,12,47494
99375,4,47494
99376,12,47495
99377,4,47495
99378,1,47495
99379,6,47496
99380,12,47496
99381,4,47496
99382,14,47497
99383,3,47497
99384,16,47497
99385,12,47498
99386,4,47498
99387,4,47499
99388,13,47499
99389,10,47500
99390,16,47500
99391,12,47501
99392,20,47501
99393,4,47502
99394,13,47503
99395,7,47503
99396,9,47503
99397,12,47504
99398,1,47504
99399,14,47505
99400,3,47505
99401,4,47505
99402,14,47506
99403,3,47506
99404,16,47506
99405,4,47507
99406,2,47508
99407,4,47508
99408,5,47508
99409,12,47509
99410,4,47509
99411,20,47509
99412,3,47510
99413,16,47510
99414,10,47511
99415,12,47512
99416,1,47512
99417,14,47513
99418,6,47513
99419,12,47513
99420,4,47514
99421,10,47515
99422,16,47515
99423,4,47516
99424,12,47517
99425,4,47517
99426,14,47518
99427,10,47519
99428,9,47520
99429,12,47521
99430,17,47521
99431,14,47522
99432,3,47522
99433,4,47522
99434,4,47523
99435,12,47524
99436,4,47524
99437,13,47524
99438,10,47525
99439,12,47526
99440,3,47527
99441,4,47527
99442,16,47527
99443,12,47528
99444,12,47529
99445,1,47529
99446,4,47530
99447,19,47530
99448,12,47531
99449,12,47532
99450,4,47532
99451,1,47532
99452,12,47533
99453,4,47533
99454,12,47534
99455,4,47534
99456,1,47534
99457,4,47535
99458,4,47536
99459,9,47536
99460,1,47536
99461,3,47537
99462,4,47537
99463,1,47537
99464,4,47538
99465,14,47539
99466,3,47539
99467,12,47540
99468,4,47540
99469,16,47540
99470,4,47541
99471,1,47541
99472,4,47542
